,2012-10-21 12:39,0,0,"دست نوشته قاتل روح الله داداشی پیش از مرگ http:// goo.gl/fb/B6wxC",,,,"259944463118508032",https://twitter.com/farsika/status/259944463118508032
,2012-10-21 12:10,0,0,"خبر: دست نوشته قاتل روح الله داداشی پیش از مرگ / تصویر http:// is.gd/nY4pzJ",,,,"259937153830748160",https://twitter.com/mihanmarket/status/259937153830748160
,2012-10-21 10:14,0,0,"دست نوشته قاتل روح الله داداشی پیش از مرگ: این تصویری از دست نوشته قاتل روح الله داداشی پیش از اجرای حکم اوست که... http:// bit.ly/WTAbjt",,,,"259908054768820224",https://twitter.com/aftab_adventure/status/259908054768820224
,2012-10-12 03:40,0,0,"زنده یاد روح الله داداشی :|روحش شاد و یادش گرامی !! واقعا پهلوان بود :| عکس از پیج عکسهای به یاد ماندنیWall Photosروحش شاد و یادش گ...",,,,"256547413634981888",https://twitter.com/sarneweshteman/status/256547413634981888
,2012-10-07 01:40,0,1,"يه عمله رو به دوست ورزشكارم : داداش ورزش چيه روح الله داداشي رو كشتن تختي رو كشتن كي ديده تا حالا يه مفنگى رو بكشن",,,,"254705276299657216",https://twitter.com/abbasmotalebi/status/254705276299657216
,2012-10-04 08:22,0,0,"بانگ ناقوس نزاع خیابانی درالبرز / گوش هایی که نمی شوند: کرج – خبرگزاری مهر: کشته شدن روح الله داداشی و امینی قهر... http:// bit.ly/T3HLYJ",,,,"253719317089226752",https://twitter.com/mehrnewser/status/253719317089226752
,2012-09-20 15:36,0,2,"من الان همونجام که روح الله داداشی رو کشتن",,,,"248740026370891776",https://twitter.com/persianthinker/status/248740026370891776
,2012-09-18 10:58,0,0,"بعد از روح الله داداشی این بار قهرمان دوچرخه سواری کشور در کرج با ضربات چاقوبه قتل رسید مهرداد امینی قهرمان چند... http:// fb.me/2qM5ONM6G",,,,"247945168655880193",https://twitter.com/antireflax/status/247945168655880193
,2012-09-18 10:55,0,0,"عد از روح الله داداشی این بار قهرمان دوچرخه سواری کشور در کرج با ضربات چاقوبه قتل رسید هرداد امینی قهرمان چند... http:// fb.me/1Li0Hduvb",,,,"247944376066641922",https://twitter.com/antireflax/status/247944376066641922
,2012-09-18 00:33,0,0,"بروسلی رو کشتن! تختی رو کشتن! روح الله داداشی رو کشتن! ولی تا حالا دیدی یه معتاد رو بکشن؟ نتیجه اخلاقی: ورزش... http:// fb.me/28sl0rWD4",,,,"247787817130938368",https://twitter.com/rezaramtin/status/247787817130938368
,2012-09-17 23:49,0,1,"بعد از روح الله داداشی این بار قهرمان دوچرخه سواری کشور در کرج با ضربات چاقوبه قتل رسید",,,,"247776706130219008",https://twitter.com/DariushKb/status/247776706130219008
,2012-09-17 22:30,0,0,"بعد از روح الله داداشی این بار قهرمان دوچرخه سواری کشور در کرج با ضربات چاقوبه قتل رسید . :|",,,,"247756812240179200",https://twitter.com/JASON_B_13/status/247756812240179200
,2012-09-17 21:41,1,1,"عد از روح الله داداشی این بار هرداد امینی قهرمان چند دوره مسابقات دو چرخه‌سواری کشور شامگاه جمعه توسط افراد شرور به قتل رسید",,,,"247744496505335811",https://twitter.com/irani888/status/247744496505335811
,2012-09-17 20:22,0,0,"بعد از روح الله داداشی این بار قهرمان دوچرخه سواری کشور در کرج با ضربات چاقوبه قتل رسید هرداد امینی قهرمان چند... http:// fb.me/1gcS2EQeo",,,,"247724819716665345",https://twitter.com/BA2K/status/247724819716665345
,2012-09-16 12:24,0,0,"بعد از روح الله داداشی این بار قهرمان دوچرخه سواری کشور در کرج با ضربات چاقوبه قتل رسید مهرداد امینی تک فرزند... http:// fb.me/1iYct0NS6",,,,"247242123387228160",https://twitter.com/ehsan_rad/status/247242123387228160
,2012-09-16 10:59,0,0,"خبر: پس از روح الله داداشی ؛ قتل یک قهرمان دیگر با ضربات چاقو http:// is.gd/pXN5hJ",,,,"247220609485000704",https://twitter.com/mihanmarket/status/247220609485000704
,2012-09-15 22:06,0,0,"خبر : پس از روح الله داداشی ؛ قتل یک قهرمان دیگر با ضربات چاقو http:// goo.gl/fb/Mslxk",,,,"247026059986497536",https://twitter.com/farsika/status/247026059986497536
,2012-09-15 18:01,1,0,"قهرمان دوچرخه سواری کشور در کرج با ضربات چاقوبه قتل رسید بعد از روح الله داداشی این بار هرداد امینی قهرمان چند... http:// fb.me/HckWifIm",,,,"246964575977754624",https://twitter.com/freedommesenger/status/246964575977754624
,2012-09-03 02:37,0,0,"دقت کردین این روح الله داداشی بعد از مرگش لقب قهرمان گرفت و بعد از اعدام بچه ۱۶-۱۷ ساله لقب پهلوان هم گرفت ؟ لول",,,,"242383274037612544",https://twitter.com/OmidSpeaks/status/242383274037612544
,2012-09-03 00:54,0,0,"ADMIN-DARIUSH بعضی ها مردنشان باور آدم نمیشه یادش گرامی روح الله داداشی http:// fb.me/101PuqQNm",,,,"242357383668572160",https://twitter.com/rasoulbanakar/status/242357383668572160
,2012-09-01 00:43,0,0,"دیشب به خانمم میگم از پای سیستم پاشو میخام ایمیلامو چک کنم . میگه صداتو بیار پایین دیگه از روح الله داداشی که گنده تر نیستی !!!!",,,,"241629751985442816",https://twitter.com/Bahman041/status/241629751985442816
